date,road,fixed_corridor,observation_time,time_block,day,weather,temperature,rain_chance,traffic_level,traffic_score,traffic_pattern,congestion_location,day_encoded,traffic_pattern_encoded,traffic_level_encoded,congestion_location_encoded
2026-08-06,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 16:03:00,2026-08-19 16:00:00,Sunday,heavy rain,23.7,0.69,high,3,R,mixed,6,2,2.0,3
2026-08-07,apapa-oshodi expressway,mile2-oshodi,2026-08-19 09:24:00,2026-08-19 09:00:00,Tuesday,mostly cloudy,24.7,0.2,medium,2,G/Y,junction,1,3,1.0,2
2026-08-02,lagos-badagry expressway,mile2-festac,2026-08-19 21:25:00,2026-08-19 21:00:00,Thursday,light rain,25.4,0.31,low,1,G/Y,road segment,3,3,0.0,1
2026-08-21,funsho williams avenue,unknown,2026-08-19 12:50:00,2026-08-19 12:00:00,Sunday,cloudy,27.2,0.11,medium,2,G/Y,mixed,6,3,1.0,3
2026-08-02,ikorodu road,unknown,2026-08-19 09:53:00,2026-08-19 09:00:00,Thursday,cloudy,25.0,0.24,high,3,Y/R,road segment,3,5,2.0,1
2026-09-15,ikorodu road,unknown,2026-08-19 21:11:00,2026-08-19 21:00:00,Wednesday,light rain,23.4,0.32,low,1,G/R,none evident,2,4,0.0,0
2026-08-26,third mainland bridge,oworonshole-adekunle,2026-08-19 08:50:00,2026-08-19 08:00:00,Tuesday,partly sunny,26.8,0.15,high,3,Y/R,road segment,1,5,2.0,1
2026-08-02,apapa-oshodi expressway,mile2-oshodi,2026-08-19 09:02:00,2026-08-19 09:00:00,Saturday,heavy rain,22.4,0.82,medium,2,G/Y/R,mixed,5,6,1.0,3
2026-09-08,lagos-badagry expressway,mile2-festac,2026-08-19 09:56:00,2026-08-19 09:00:00,Thursday,cloudy,25.1,0.18,high,3,G/Y/R,road segment,3,6,2.0,1
2026-08-25,third mainland bridge,oworonshole-adekunle,2026-08-19 18:14:00,2026-08-19 18:00:00,Saturday,partly sunny,27.3,0.1,high,3,R,junction,5,2,2.0,2
2026-09-06,ikorodu road,unknown,2026-08-19 13:16:00,2026-08-19 13:00:00,Tuesday,cloudy,26.5,0.11,medium,2,G/Y/R,mixed,1,6,1.0,3
2026-08-25,lagos-badagry expressway,mile2-festac,2026-08-19 22:29:00,2026-08-19 22:00:00,Saturday,heavy rain,23.0,0.82,low,1,G/Y,none evident,5,3,0.0,0
2026-08-14,third mainland bridge,oworonshole-adekunle,2026-08-19 09:22:00,2026-08-19 09:00:00,Thursday,mostly cloudy,25.5,0.18,high,3,G/Y/R,road segment,3,6,2.0,1
2026-08-26,lagos-ibadan expressway,ojota-berger,2026-08-19 20:53:00,2026-08-19 20:00:00,Saturday,partly sunny,27.6,0.08,medium,2,Y,junction,5,1,1.0,2
2026-08-14,lagos-badagry expressway,mile2-festac,2026-08-19 13:18:00,2026-08-19 13:00:00,Sunday,light rain,24.7,0.26,low,1,G/R,none evident,6,4,0.0,0
2026-09-13,funsho williams avenue,unknown,2026-08-19 12:48:00,2026-08-19 12:00:00,Tuesday,mostly cloudy,25.2,0.19,medium,2,G/Y,mixed,1,3,1.0,3
2026-08-07,apapa-oshodi expressway,mile2-oshodi,2026-08-19 14:36:00,2026-08-19 14:00:00,Thursday,heavy rain,22.2,0.85,medium,2,G/Y,junction,3,3,1.0,2
2026-09-15,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 08:41:00,2026-08-19 08:00:00,Wednesday,light rain,23.4,0.29,medium,2,Y/R,mixed,2,5,1.0,3
2026-08-09,lagos-badagry expressway,mile2-festac,2026-08-19 09:16:00,2026-08-19 09:00:00,Saturday,partly sunny,25.3,0.09,medium,2,Y,junction,5,1,1.0,2
2026-08-01,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 18:33:00,2026-08-19 18:00:00,Sunday,cloudy,25.2,0.24,high,3,G/Y/R,mixed,6,6,2.0,3
2026-09-10,ikorodu road,unknown,2026-08-19 19:00:00,2026-08-19 19:00:00,Sunday,heavy rain,23.3,0.7,medium,2,Y,mixed,6,1,1.0,3
2026-08-26,ikorodu road,unknown,2026-08-19 07:06:00,2026-08-19 07:00:00,Thursday,cloudy,25.8,0.13,high,3,Y/R,junction,3,5,2.0,2
2026-08-11,third mainland bridge,oworonshole-adekunle,2026-08-19 18:59:00,2026-08-19 18:00:00,Thursday,mostly cloudy,24.4,0.13,high,3,Y/R,mixed,3,5,2.0,3
2026-08-30,lagos-badagry expressway,mile2-festac,2026-08-19 09:06:00,2026-08-19 09:00:00,Friday,cloudy,25.6,0.22,high,3,R,road segment,4,2,2.0,1
2026-09-13,third mainland bridge,oworonshole-adekunle,2026-08-19 19:27:00,2026-08-19 19:00:00,Thursday,mostly cloudy,25.2,0.15,medium,2,Y/R,junction,3,5,1.0,2
2026-08-26,lagos-badagry expressway,mile2-festac,2026-08-19 22:36:00,2026-08-19 22:00:00,Sunday,light rain,25.1,0.3,low,1,G/Y,road segment,6,3,0.0,1
2026-08-28,lagos-ibadan expressway,ojota-berger,2026-08-19 22:25:00,2026-08-19 22:00:00,Tuesday,partly sunny,25.4,0.14,low,1,G/Y,road segment,1,3,0.0,1
2026-08-19,third mainland bridge,oworonshole-adekunle,2026-08-19 12:57:00,2026-08-19 12:00:00,Sunday,mostly cloudy,24.1,0.1,medium,2,Y,mixed,6,1,1.0,3
2026-08-21,funsho williams avenue,unknown,2026-08-19 13:04:00,2026-08-19 13:00:00,Friday,partly sunny,25.2,0.13,low,1,G/R,road segment,4,4,0.0,1
2026-08-01,apapa-oshodi expressway,mile2-oshodi,2026-08-19 08:52:00,2026-08-19 08:00:00,Sunday,partly sunny,26.4,0.13,medium,2,Y/R,mixed,6,5,1.0,3
2026-08-25,funsho williams avenue,unknown,2026-08-19 18:41:00,2026-08-19 18:00:00,Thursday,heavy rain,22.3,0.53,high,3,R,mixed,3,2,2.0,3
2026-08-21,funsho williams avenue,unknown,2026-08-19 20:08:00,2026-08-19 20:00:00,Wednesday,heavy rain,24.1,0.52,low,1,G/R,none evident,2,4,0.0,0
2026-09-08,lagos-ibadan expressway,ojota-berger,2026-08-19 20:38:00,2026-08-19 20:00:00,Tuesday,cloudy,26.3,0.16,low,1,G,none evident,1,0,0.0,0
2026-08-13,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 18:38:00,2026-08-19 18:00:00,Wednesday,partly sunny,26.1,0.13,high,3,R,road segment,2,2,2.0,1
2026-09-03,lagos-ibadan expressway,ojota-berger,2026-08-19 17:51:00,2026-08-19 17:00:00,Saturday,heavy rain,23.9,0.58,high,3,G/Y/R,road segment,5,6,2.0,1
2026-08-28,lagos-ibadan expressway,ojota-berger,2026-08-19 16:37:00,2026-08-19 16:00:00,Monday,cloudy,26.0,0.23,medium,2,G/Y/R,junction,0,6,1.0,2
2026-08-17,lagos-badagry expressway,mile2-festac,2026-08-19 21:08:00,2026-08-19 21:00:00,Thursday,cloudy,25.1,0.2,low,1,G/Y,road segment,3,3,0.0,1
2026-09-14,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 21:39:00,2026-08-19 21:00:00,Saturday,cloudy,27.7,0.22,low,1,G/Y,none evident,5,3,0.0,0
2026-09-14,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 09:53:00,2026-08-19 09:00:00,Tuesday,partly sunny,25.0,0.13,medium,2,G/Y,junction,1,3,1.0,2
2026-09-12,lagos-badagry expressway,mile2-festac,2026-08-19 19:15:00,2026-08-19 19:00:00,Tuesday,partly sunny,26.1,0.08,medium,2,Y/R,mixed,1,5,1.0,3
2026-09-12,third mainland bridge,oworonshole-adekunle,2026-08-19 08:08:00,2026-08-19 08:00:00,Tuesday,heavy rain,22.1,0.53,high,3,Y/R,junction,1,5,2.0,2
2026-08-18,apapa-oshodi expressway,mile2-oshodi,2026-08-19 20:37:00,2026-08-19 20:00:00,Thursday,mostly cloudy,25.0,0.15,medium,2,Y/R,junction,3,5,1.0,2
2026-08-29,funsho williams avenue,unknown,2026-08-19 12:04:00,2026-08-19 12:00:00,Sunday,cloudy,26.9,0.23,low,1,G,road segment,6,0,0.0,1
2026-08-11,ikorodu road,unknown,2026-08-19 18:54:00,2026-08-19 18:00:00,Saturday,partly sunny,25.5,0.11,high,3,G/Y/R,road segment,5,6,2.0,1
2026-09-06,funsho williams avenue,unknown,2026-08-19 18:53:00,2026-08-19 18:00:00,Friday,cloudy,27.6,0.11,high,3,Y/R,road segment,4,5,2.0,1
2026-09-11,apapa-oshodi expressway,mile2-oshodi,2026-08-19 20:23:00,2026-08-19 20:00:00,Friday,cloudy,27.2,0.12,low,1,G,none evident,4,0,0.0,0
2026-08-03,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 08:05:00,2026-08-19 08:00:00,Wednesday,heavy rain,23.9,0.84,high,3,R,junction,2,2,2.0,2
2026-08-09,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 09:35:00,2026-08-19 09:00:00,Tuesday,mostly cloudy,24.4,0.15,high,3,G/Y/R,road segment,1,6,2.0,1
2026-09-07,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 14:02:00,2026-08-19 14:00:00,Monday,heavy rain,22.5,0.64,medium,2,Y/R,junction,0,5,1.0,2
2026-08-30,lagos-badagry expressway,mile2-festac,2026-08-19 18:13:00,2026-08-19 18:00:00,Saturday,mostly cloudy,25.0,0.19,high,3,R,junction,5,2,2.0,2
2026-08-08,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 16:29:00,2026-08-19 16:00:00,Wednesday,heavy rain,22.4,0.85,high,3,G/Y/R,mixed,2,6,2.0,3
2026-09-13,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 13:24:00,2026-08-19 13:00:00,Sunday,heavy rain,24.1,0.69,medium,2,G/Y,road segment,6,3,1.0,1
2026-08-01,lagos-badagry expressway,mile2-festac,2026-08-19 18:34:00,2026-08-19 18:00:00,Friday,mostly cloudy,26.4,0.14,high,3,G/Y/R,road segment,4,6,2.0,1
2026-09-02,funsho williams avenue,unknown,2026-08-19 20:35:00,2026-08-19 20:00:00,Wednesday,light rain,25.4,0.34,medium,2,G/Y,road segment,2,3,1.0,1
2026-09-02,ikorodu road,unknown,2026-08-19 20:38:00,2026-08-19 20:00:00,Monday,heavy rain,23.8,0.76,medium,2,Y,mixed,0,1,1.0,3
2026-08-29,lagos-badagry expressway,mile2-festac,2026-08-19 16:29:00,2026-08-19 16:00:00,Saturday,light rain,24.7,0.34,high,3,Y/R,junction,5,5,2.0,2
2026-08-12,ikorodu road,unknown,2026-08-19 19:45:00,2026-08-19 19:00:00,Sunday,heavy rain,22.1,0.8,medium,2,G/Y,road segment,6,3,1.0,1
2026-08-26,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 09:54:00,2026-08-19 09:00:00,Thursday,heavy rain,23.8,0.76,medium,2,Y,mixed,3,1,1.0,3
2026-08-28,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:28:00,2026-08-19 20:00:00,Tuesday,heavy rain,23.0,0.54,medium,2,G/Y,road segment,1,3,1.0,1
2026-08-15,ikorodu road,unknown,2026-08-19 11:19:00,2026-08-19 11:00:00,Monday,light rain,24.1,0.23,low,1,G/R,road segment,0,4,0.0,1
2026-09-03,apapa-oshodi expressway,mile2-oshodi,2026-08-19 08:44:00,2026-08-19 08:00:00,Tuesday,cloudy,27.6,0.17,medium,2,Y/R,mixed,1,5,1.0,3
2026-09-10,lagos-ibadan expressway,ojota-berger,2026-08-19 21:31:00,2026-08-19 21:00:00,Monday,mostly cloudy,26.0,0.16,low,1,G/Y,road segment,0,3,0.0,1
2026-08-21,lagos-badagry expressway,mile2-festac,2026-08-19 08:43:00,2026-08-19 08:00:00,Monday,cloudy,25.1,0.17,medium,2,G/Y,junction,0,3,1.0,2
2026-09-09,apapa-oshodi expressway,mile2-oshodi,2026-08-19 10:46:00,2026-08-19 10:00:00,Tuesday,light rain,25.0,0.21,low,1,G/Y,road segment,1,3,0.0,1
2026-08-10,third mainland bridge,oworonshole-adekunle,2026-08-19 18:35:00,2026-08-19 18:00:00,Wednesday,mostly cloudy,25.3,0.11,high,3,R,junction,2,2,2.0,2
2026-09-10,third mainland bridge,oworonshole-adekunle,2026-08-19 08:24:00,2026-08-19 08:00:00,Monday,mostly cloudy,24.7,0.12,high,3,R,road segment,0,2,2.0,1
2026-08-04,lagos-ibadan expressway,ojota-berger,2026-08-19 15:07:00,2026-08-19 15:00:00,Wednesday,light rain,23.9,0.39,medium,2,G/Y/R,road segment,2,6,1.0,1
2026-09-14,ikorodu road,unknown,2026-08-19 18:51:00,2026-08-19 18:00:00,Saturday,cloudy,27.1,0.17,high,3,Y/R,junction,5,5,2.0,2
2026-09-12,lagos-badagry expressway,mile2-festac,2026-08-19 13:41:00,2026-08-19 13:00:00,Monday,cloudy,26.2,0.19,low,1,G/R,none evident,0,4,0.0,0
2026-09-06,lagos-badagry expressway,mile2-festac,2026-08-19 12:54:00,2026-08-19 12:00:00,Saturday,cloudy,26.7,0.16,medium,2,G/Y/R,mixed,5,6,1.0,3
2026-08-14,lagos-ibadan expressway,ojota-berger,2026-08-19 19:14:00,2026-08-19 19:00:00,Wednesday,heavy rain,24.1,0.52,medium,2,Y,junction,2,1,1.0,2
2026-09-04,lagos-ibadan expressway,ojota-berger,2026-08-19 18:14:00,2026-08-19 18:00:00,Monday,partly sunny,25.2,0.06,high,3,Y/R,road segment,0,5,2.0,1
2026-08-22,apapa-oshodi expressway,mile2-oshodi,2026-08-19 09:27:00,2026-08-19 09:00:00,Wednesday,light rain,24.1,0.23,medium,2,G/Y,junction,2,3,1.0,2
2026-09-06,apapa-oshodi expressway,mile2-oshodi,2026-08-19 19:44:00,2026-08-19 19:00:00,Tuesday,mostly cloudy,26.6,0.11,medium,2,G/Y,mixed,1,3,1.0,3
2026-08-03,lagos-badagry expressway,mile2-festac,2026-08-19 17:30:00,2026-08-19 17:00:00,Sunday,cloudy,26.5,0.15,high,3,R,junction,6,2,2.0,2
2026-09-08,apapa-oshodi expressway,mile2-oshodi,2026-08-19 19:38:00,2026-08-19 19:00:00,Monday,cloudy,27.1,0.14,high,3,R,mixed,0,2,2.0,3
2026-09-07,ikorodu road,unknown,2026-08-19 08:24:00,2026-08-19 08:00:00,Tuesday,cloudy,27.9,0.19,high,3,Y/R,junction,1,5,2.0,2
2026-09-06,third mainland bridge,oworonshole-adekunle,2026-08-19 20:11:00,2026-08-19 20:00:00,Saturday,partly sunny,25.8,0.14,medium,2,G/Y/R,mixed,5,6,1.0,3
2026-08-17,lagos-badagry expressway,mile2-festac,2026-08-19 12:52:00,2026-08-19 12:00:00,Friday,heavy rain,23.0,0.72,low,1,G/Y,none evident,4,3,0.0,0
2026-08-13,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 07:18:00,2026-08-19 07:00:00,Wednesday,partly sunny,26.4,0.12,high,3,G/Y/R,mixed,2,6,2.0,3
2026-08-25,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 15:21:00,2026-08-19 15:00:00,Thursday,mostly cloudy,24.9,0.17,medium,2,Y/R,mixed,3,5,1.0,3
2026-08-19,funsho williams avenue,unknown,2026-08-19 14:53:00,2026-08-19 14:00:00,Thursday,heavy rain,22.0,0.81,medium,2,G/Y,junction,3,3,1.0,2
2026-08-01,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 12:43:00,2026-08-19 12:00:00,Monday,heavy rain,24.4,0.69,medium,2,G/Y/R,road segment,0,6,1.0,1
2026-09-03,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 22:23:00,2026-08-19 22:00:00,Monday,light rain,23.6,0.21,low,1,G/Y,road segment,0,3,0.0,1
2026-08-28,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 20:24:00,2026-08-19 20:00:00,Monday,cloudy,27.6,0.15,low,1,G/Y,none evident,0,3,0.0,0
2026-08-14,third mainland bridge,oworonshole-adekunle,2026-08-19 08:56:00,2026-08-19 08:00:00,Friday,light rain,24.5,0.34,high,3,R,mixed,4,2,2.0,3
2026-08-25,third mainland bridge,oworonshole-adekunle,2026-08-19 14:51:00,2026-08-19 14:00:00,Monday,heavy rain,22.1,0.67,low,1,G,none evident,0,0,0.0,0
2026-08-20,lagos-ibadan expressway,ojota-berger,2026-08-19 16:39:00,2026-08-19 16:00:00,Friday,mostly cloudy,24.7,0.14,high,3,Y/R,mixed,4,5,2.0,3
2026-08-16,apapa-oshodi expressway,mile2-oshodi,2026-08-19 06:12:00,2026-08-19 06:00:00,Thursday,cloudy,27.4,0.18,low,1,G,none evident,3,0,0.0,0
2026-08-31,lagos-ibadan expressway,ojota-berger,2026-08-19 17:08:00,2026-08-19 17:00:00,Sunday,partly sunny,27.9,0.12,high,3,R,mixed,6,2,2.0,3
2026-08-22,third mainland bridge,oworonshole-adekunle,2026-08-19 22:57:00,2026-08-19 22:00:00,Tuesday,partly sunny,27.8,0.11,low,1,G/Y,road segment,1,3,0.0,1
2026-08-14,ikorodu road,unknown,2026-08-19 16:24:00,2026-08-19 16:00:00,Monday,heavy rain,23.0,0.71,high,3,G/Y/R,mixed,0,6,2.0,3
2026-08-22,lagos-badagry expressway,mile2-festac,2026-08-19 16:48:00,2026-08-19 16:00:00,Saturday,heavy rain,23.6,0.65,high,3,G/Y/R,mixed,5,6,2.0,3
2026-09-11,lagos-badagry expressway,mile2-festac,2026-08-19 20:12:00,2026-08-19 20:00:00,Saturday,mostly cloudy,25.8,0.12,medium,2,Y,junction,5,1,1.0,2
2026-08-02,third mainland bridge,oworonshole-adekunle,2026-08-19 06:49:00,2026-08-19 06:00:00,Monday,light rain,25.7,0.2,low,1,G/Y,none evident,0,3,0.0,0
2026-08-24,ikorodu road,unknown,2026-08-19 22:16:00,2026-08-19 22:00:00,Tuesday,partly sunny,25.7,0.08,low,1,G,none evident,1,0,0.0,0
2026-09-03,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 18:46:00,2026-08-19 18:00:00,Friday,light rain,25.9,0.28,high,3,G/Y/R,road segment,4,6,2.0,1
2026-08-06,funsho williams avenue,unknown,2026-08-19 16:43:00,2026-08-19 16:00:00,Saturday,cloudy,27.6,0.1,high,3,Y/R,junction,5,5,2.0,2
2026-09-15,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 20:27:00,2026-08-19 20:00:00,Wednesday,heavy rain,22.3,0.68,low,1,G,none evident,2,0,0.0,0
2026-08-18,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 14:18:00,2026-08-19 14:00:00,Thursday,cloudy,26.7,0.16,medium,2,G/Y,mixed,3,3,1.0,3
2026-08-17,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 11:31:00,2026-08-19 11:00:00,Saturday,heavy rain,22.7,0.65,low,1,G/R,none evident,5,4,0.0,0
2026-09-11,funsho williams avenue,unknown,2026-08-19 19:27:00,2026-08-19 19:00:00,Tuesday,partly sunny,27.7,0.08,medium,2,Y,junction,1,1,1.0,2
2026-09-10,lagos-ibadan expressway,ojota-berger,2026-08-19 19:01:00,2026-08-19 19:00:00,Monday,partly sunny,28.0,0.06,high,3,Y/R,road segment,0,5,2.0,1
2026-09-09,ikorodu road,unknown,2026-08-19 17:43:00,2026-08-19 17:00:00,Saturday,cloudy,27.7,0.24,high,3,G/Y/R,road segment,5,6,2.0,1
2026-08-26,lagos-ibadan expressway,ojota-berger,2026-08-19 20:18:00,2026-08-19 20:00:00,Sunday,mostly cloudy,25.2,0.11,low,1,G/R,none evident,6,4,0.0,0
2026-09-07,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 09:31:00,2026-08-19 09:00:00,Friday,partly sunny,26.5,0.13,medium,2,Y,junction,4,1,1.0,2
2026-08-07,ikorodu road,unknown,2026-08-19 08:35:00,2026-08-19 08:00:00,Monday,partly sunny,27.5,0.08,medium,2,Y,road segment,0,1,1.0,1
2026-09-06,funsho williams avenue,unknown,2026-08-19 12:29:00,2026-08-19 12:00:00,Saturday,light rain,23.7,0.33,low,1,G/R,none evident,5,4,0.0,0
2026-09-09,third mainland bridge,oworonshole-adekunle,2026-08-19 10:55:00,2026-08-19 10:00:00,Tuesday,light rain,24.9,0.28,low,1,G/Y,road segment,1,3,0.0,1
2026-09-09,funsho williams avenue,unknown,2026-08-19 16:53:00,2026-08-19 16:00:00,Saturday,cloudy,27.7,0.17,high,3,R,mixed,5,2,2.0,3
2026-08-13,ikorodu road,unknown,2026-08-19 19:44:00,2026-08-19 19:00:00,Monday,mostly cloudy,26.0,0.2,high,3,R,junction,0,2,2.0,2
2026-08-05,funsho williams avenue,unknown,2026-08-19 09:43:00,2026-08-19 09:00:00,Sunday,heavy rain,22.2,0.56,medium,2,Y,mixed,6,1,1.0,3
2026-08-30,third mainland bridge,oworonshole-adekunle,2026-08-19 14:49:00,2026-08-19 14:00:00,Sunday,partly sunny,27.4,0.12,medium,2,Y,mixed,6,1,1.0,3
2026-08-30,third mainland bridge,oworonshole-adekunle,2026-08-19 09:11:00,2026-08-19 09:00:00,Friday,cloudy,25.4,0.14,high,3,G/Y/R,junction,4,6,2.0,2
2026-08-14,lagos-badagry expressway,mile2-festac,2026-08-19 09:41:00,2026-08-19 09:00:00,Friday,mostly cloudy,26.2,0.14,high,3,Y/R,mixed,4,5,2.0,3
2026-08-02,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 11:02:00,2026-08-19 11:00:00,Saturday,partly sunny,25.1,0.1,low,1,G/Y,none evident,5,3,0.0,0
2026-08-29,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 08:25:00,2026-08-19 08:00:00,Monday,heavy rain,23.0,0.8,high,3,Y/R,road segment,0,5,2.0,1
2026-09-12,ikorodu road,unknown,2026-08-19 11:43:00,2026-08-19 11:00:00,Tuesday,cloudy,25.3,0.22,low,1,G/R,none evident,1,4,0.0,0
2026-08-03,apapa-oshodi expressway,mile2-oshodi,2026-08-19 09:46:00,2026-08-19 09:00:00,Tuesday,cloudy,25.2,0.23,medium,2,Y/R,road segment,1,5,1.0,1
2026-08-17,lagos-badagry expressway,mile2-festac,2026-08-19 08:44:00,2026-08-19 08:00:00,Thursday,heavy rain,23.5,0.58,high,3,R,junction,3,2,2.0,2
2026-08-09,apapa-oshodi expressway,mile2-oshodi,2026-08-19 21:10:00,2026-08-19 21:00:00,Wednesday,heavy rain,22.4,0.83,low,1,G,none evident,2,0,0.0,0
2026-09-08,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 08:20:00,2026-08-19 08:00:00,Saturday,cloudy,27.4,0.14,medium,2,G/Y/R,road segment,5,6,1.0,1
2026-08-23,lagos-badagry expressway,mile2-festac,2026-08-19 07:34:00,2026-08-19 07:00:00,Wednesday,light rain,25.1,0.26,high,3,R,road segment,2,2,2.0,1
2026-08-05,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 14:52:00,2026-08-19 14:00:00,Thursday,heavy rain,22.6,0.63,low,1,G/R,road segment,3,4,0.0,1
2026-09-09,lagos-badagry expressway,mile2-festac,2026-08-19 11:46:00,2026-08-19 11:00:00,Sunday,partly sunny,25.1,0.11,low,1,G/Y,road segment,6,3,0.0,1
2026-08-06,apapa-oshodi expressway,mile2-oshodi,2026-08-19 15:01:00,2026-08-19 15:00:00,Monday,heavy rain,24.0,0.77,medium,2,G/Y,junction,0,3,1.0,2
2026-08-01,apapa-oshodi expressway,mile2-oshodi,2026-08-19 20:10:00,2026-08-19 20:00:00,Wednesday,heavy rain,22.6,0.55,low,1,G,road segment,2,0,0.0,1
2026-08-27,lagos-badagry expressway,mile2-festac,2026-08-19 19:55:00,2026-08-19 19:00:00,Monday,partly sunny,27.2,0.13,medium,2,Y,mixed,0,1,1.0,3
2026-09-05,lagos-ibadan expressway,ojota-berger,2026-08-19 20:24:00,2026-08-19 20:00:00,Tuesday,partly sunny,27.1,0.1,low,1,G,road segment,1,0,0.0,1
2026-09-05,lagos-ibadan expressway,ojota-berger,2026-08-19 20:22:00,2026-08-19 20:00:00,Friday,light rain,25.7,0.25,low,1,G/R,road segment,4,4,0.0,1
2026-08-25,third mainland bridge,oworonshole-adekunle,2026-08-19 17:40:00,2026-08-19 17:00:00,Saturday,heavy rain,24.5,0.67,high,3,Y/R,road segment,5,5,2.0,1
2026-08-31,apapa-oshodi expressway,mile2-oshodi,2026-08-19 14:06:00,2026-08-19 14:00:00,Monday,heavy rain,24.2,0.84,medium,2,G/Y,mixed,0,3,1.0,3
2026-08-13,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 06:13:00,2026-08-19 06:00:00,Tuesday,mostly cloudy,24.6,0.16,low,1,G/Y,road segment,1,3,0.0,1
2026-08-01,lagos-badagry expressway,mile2-festac,2026-08-19 19:57:00,2026-08-19 19:00:00,Friday,partly sunny,27.8,0.13,medium,2,G/Y/R,road segment,4,6,1.0,1
2026-09-12,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 12:44:00,2026-08-19 12:00:00,Saturday,partly sunny,27.9,0.06,low,1,G/R,none evident,5,4,0.0,0
2026-08-02,lagos-badagry expressway,mile2-festac,2026-08-19 09:41:00,2026-08-19 09:00:00,Monday,mostly cloudy,25.6,0.19,medium,2,G/Y,junction,0,3,1.0,2
2026-09-04,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 18:53:00,2026-08-19 18:00:00,Saturday,cloudy,27.7,0.21,high,3,G/Y/R,junction,5,6,2.0,2
2026-09-12,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 16:49:00,2026-08-19 16:00:00,Saturday,cloudy,25.1,0.23,medium,2,Y,junction,5,1,1.0,2
2026-09-08,funsho williams avenue,unknown,2026-08-19 19:21:00,2026-08-19 19:00:00,Wednesday,mostly cloudy,26.0,0.18,medium,2,G/Y,mixed,2,3,1.0,3
2026-08-07,lagos-badagry expressway,mile2-festac,2026-08-19 15:02:00,2026-08-19 15:00:00,Monday,mostly cloudy,24.0,0.15,medium,2,Y,mixed,0,1,1.0,3
2026-09-06,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 11:54:00,2026-08-19 11:00:00,Saturday,heavy rain,24.3,0.63,low,1,G/R,road segment,5,4,0.0,1
2026-08-29,third mainland bridge,oworonshole-adekunle,2026-08-19 14:59:00,2026-08-19 14:00:00,Friday,mostly cloudy,26.6,0.14,low,1,G,none evident,4,0,0.0,0
2026-09-13,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 10:44:00,2026-08-19 10:00:00,Thursday,partly sunny,27.2,0.14,low,1,G,none evident,3,0,0.0,0
2026-09-09,third mainland bridge,oworonshole-adekunle,2026-08-19 16:13:00,2026-08-19 16:00:00,Tuesday,mostly cloudy,25.0,0.12,medium,2,G/Y,junction,1,3,1.0,2
2026-08-14,lagos-badagry expressway,mile2-festac,2026-08-19 19:34:00,2026-08-19 19:00:00,Thursday,light rain,23.4,0.37,medium,2,G/Y/R,mixed,3,6,1.0,3
2026-08-30,lagos-ibadan expressway,ojota-berger,2026-08-19 18:04:00,2026-08-19 18:00:00,Wednesday,cloudy,27.7,0.14,high,3,R,mixed,2,2,2.0,3
2026-09-12,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 06:06:00,2026-08-19 06:00:00,Sunday,partly sunny,26.5,0.07,low,1,G/R,none evident,6,4,0.0,0
2026-09-09,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 18:12:00,2026-08-19 18:00:00,Saturday,mostly cloudy,25.2,0.2,high,3,G/Y/R,junction,5,6,2.0,2
2026-08-22,lagos-badagry expressway,mile2-festac,2026-08-19 12:19:00,2026-08-19 12:00:00,Monday,heavy rain,24.1,0.64,low,1,G/Y,none evident,0,3,0.0,0
